tweet_id,created_at,keyword_search,text
1633668012598349830,2023-03-09 03:16:20+00:00,ukraine+energy,"RT @bektour: I took both of these pics in Kyiv. The darker one is Nov'22, after one of Russia's strikes on Ukraine's energy system.

The se…"
1633642214135062528,2023-03-09 01:33:50+00:00,ukraine+energy,"Black cat 
Good or bad luck ?

On the road to freedom 2020

#nftproject #nfts #video #art #photo #collageart #art #artist #archivist #USA #America #world #covid #nowplaying #ukraine #energy #winter #artiste #mtl #qc #Canada https://t.co/umO2SksdwQ"
1633614473859592196,2023-03-08 23:43:36+00:00,ukraine+energy,"@GaryLineker Yep it has I may not agree with some of what you say but great you have a voice and opinions don’t be silenced Gary and utterly crazy Ukraine,energy crisis,etc and an opinion takes precedence ridiculous"
1633598814798991361,2023-03-08 22:41:22+00:00,ukraine+energy,"USA Britain and Europe countries governments are distracting their people from things they can't do by keeping high in the agenda issues such as Ukraine, energy prices, costs of living and of course refugees."
1633572666765373442,2023-03-08 20:57:28+00:00,ukraine+energy,"RT @bektour: I took both of these pics in Kyiv. The darker one is Nov'22, after one of Russia's strikes on Ukraine's energy system.

The se…"
1633568293406625793,2023-03-08 20:40:06+00:00,ukraine+energy,"@goingglocal @TalkTV those are the comments twitter pushes to me, it wants me to engage.
If I check your feed manually now, I agree with probably 70% of things you say, examples like climate change, ukraine, energy, covid. I don't comment on them so twitter stopped showing me."
