tweet_id,created_at,keyword_search,text
1630711521813594113,2023-02-28 23:28:18+00:00,zelenskyy+war,RT @cduhaime: A tiny crack in German-US relations vis à vis Ukraine war. https://t.co/WxGiTwkqZV
1630709017335963649,2023-02-28 23:18:21+00:00,zelenskyy+war,Topple Zelenskyy war is over! https://t.co/cTceJWoh6d
1630633645097590785,2023-02-28 18:18:51+00:00,zelenskyy+war,Berlusconi blames Zelenskyy for war in Ukraine – POLITICO https://t.co/6Ly3TQVrlK
1630602297603399680,2023-02-28 16:14:17+00:00,zelenskyy+war,"@jeremycorbyn @TIMniciniktKK Labour supporters MP'S COUNCILLORS MAYOR'S BLM loves to demonstrate no matter what happens it's in their blood. Labour has caused 
6 wars in 30 years 5 by Tony Blair and one by Harold Wilson
For the first time, conservatives are involved in a war with UKRAINE 🇺🇦 ""ZELENSKYY war"""
1630561993789779968,2023-02-28 13:34:08+00:00,zelenskyy+war,@htchpros https://t.co/dJwesAOEIq
1630512840384606208,2023-02-28 10:18:49+00:00,zelenskyy+war,LOL Berlin https://t.co/opGr5YSrQf
1630365017345253377,2023-02-28 00:31:25+00:00,zelenskyy+war,A tiny crack in German-US relations vis à vis Ukraine war. https://t.co/WxGiTwkqZV
1630331681268957184,2023-02-27 22:18:57+00:00,zelenskyy+war,"German government has refuted a White House line that US President Joe Biden agreed to the delivery of Abrams battle tanks to Ukraine only at Germany’s insistence and against the recommendation of his military officials.
https://t.co/JInnhMHx4M"
1630320319402475520,2023-02-27 21:33:48+00:00,zelenskyy+war,Germany disputes Biden adviser’s account on Abrams tanks – POLITICO https://t.co/2j5oq0qexg
1630308379129266177,2023-02-27 20:46:21+00:00,zelenskyy+war,#zelenskyy - war criminal .. money launder .. get rid of this guy https://t.co/UV4jRtvy94
1630271814847823872,2023-02-27 18:21:04+00:00,zelenskyy+war,"@emjay_fl Why does Pierre &amp; J.T. aid the Nazi's in Ukraine with Canadians Taxes while here in Canada our own suffer This is a political distraction. Zelenskyy war gains profit from us, the UK &amp; U.S. ! in the continuation of his Nazi war &amp; Ukraine citizens suffer"
1630254505542426624,2023-02-27 17:12:17+00:00,zelenskyy+war,RT @dave_brown24: The German government is disputing recent comments from Jake Sullivan that President Biden agreed to the delivery of Abra…
1630238496433795073,2023-02-27 16:08:40+00:00,zelenskyy+war,The German government is disputing recent comments from Jake Sullivan that President Biden agreed to the delivery of Abrams battle tanks to Ukraine only at Germany’s insistence and against the recommendation of his military officials https://t.co/F6ftmQyPGb
1630235978500825089,2023-02-27 15:58:40+00:00,zelenskyy+war,"Scholz was saying out loud Leopards were conditional on US

The German govt has refuted a WH line that Biden agreed to the delivery of Abrams battle tanks to Ukraine only at Germany’s insistence and against the recommendation of his military officials. https://t.co/4Hu0dxiir9"
1630234337500188680,2023-02-27 15:52:09+00:00,zelenskyy+war,RT @POLITICOEurope: The German government has refuted a White House account that US President Joe Biden agreed to the delivery of Abrams ba…
1630227048324055041,2023-02-27 15:23:11+00:00,zelenskyy+war,RT @POLITICOEurope: The German government has refuted a White House account that US President Joe Biden agreed to the delivery of Abrams ba…
