tweet_id,created_at,keyword_search,text
1631817796530184193,2023-03-04 00:44:15+00:00,russia+stock,RT @anyatrades: Russia stock market Index down 35% today as they invade Ukraine 😬 https://t.co/kLJ7TxBlOV
1631682202722500611,2023-03-03 15:45:26+00:00,russia+stock,Wtf? Really? Russia stock market?? That’s some stupidity there!🤮🤮🤮🤮🤮 https://t.co/7ov4Tq8Uzq
1631493738311843840,2023-03-03 03:16:33+00:00,russia+stock,Repatriated from Commie Russia stock piles.. https://t.co/i3LaZljSuX
1630944887360167937,2023-03-01 14:55:37+00:00,russia+stock,"#Russia stock exchange #China RMB debut ETF Jan, corp $7 billion external currency bond last yr https://t.co/ZgeIks39lG. 50 bank yuan acct, $5  billion household saving 1/10 FX total. &lt;10% borrow rate 1/2 RUB, -20%/$ 3 mos. 2023 &gt;1/2 cenbank reserves yuan slice. #EmergingMarkets"
1629776456740945923,2023-02-26 09:32:41+00:00,russia+stock,"RT @TeXiT00941131: @RNCResearch Inflation, border crisis, crime, drugs, China, Russia, stock market, education, national debt, Hunter...
Al…"
