tweet_id,created_at,keyword_search,text
1632284986555473921,2023-03-05 07:40:41+00:00,ukraine,RT @JosBtrigga: I confronted @hakeemjeffries on the Nordstream 2 pipeline revelations. I asked him to inquire into whether or not is true a…
1632284985611698177,2023-03-05 07:40:41+00:00,ukraine,"RT @Ukraine: From 2019 until February 24, 2022, Ukraine engaged in 88 rounds of diplomatic negotiations with Russia, mediated by France and…"
1632284984135368704,2023-03-05 07:40:41+00:00,ukraine,"RT @janice_staub: Almost 600,000 soldiers and civilians in Ukraine are now dead, missing or injured. Ukraine is losing, badly."
1632284981723811840,2023-03-05 07:40:40+00:00,ukraine,RT @jimmy_dore: Why is Tucker Carlson the only Corporate news host bringing on guests who tell the truth about Ukraine &amp; U.S. blowing up No…
1632284979982921728,2023-03-05 07:40:40+00:00,ukraine,RT @ukraine_map: What happened to Russia’s massive offensive in Ukraine 🇺🇦 that was supposed to start two weeks ago?
1632284979718676481,2023-03-05 07:40:40+00:00,ukraine,"The US is increasingly backing one of Russia's few remaining allies, seizing on cracks in the relationship after the invasion of Ukraine
https://t.co/iSAFUEJ6yT"
1632284974396194817,2023-03-05 07:40:38+00:00,ukraine,"@MaxAbrahms @ukraine_map Yes, you are definitely right Mr. Professor of terrorism. They should have been sent earlier. 👍"
1632284970478718976,2023-03-05 07:40:38+00:00,ukraine,"RT @AlanAbdo13: 🙏At the cost of force majeure, the Armed Forces stabilized the situation near Bakhmut: the Konstantinovka-Bakhmut road is u…"
1632284967924277251,2023-03-05 07:40:37+00:00,ukraine,"RT @JackPosobiec: BREAKING: ""Alexander Vindman, who played a massive, outsized role in the fomentation of this war, he helped start the Ukr…"
1632284963927146498,2023-03-05 07:40:36+00:00,ukraine,@AMTOFT13 @SergiyKyslytsya Neither ukraine thats urss territory
1632284963830743040,2023-03-05 07:40:36+00:00,ukraine,RT @firstladyship: The man who wrote the Nigeria Constitution &amp; INEC Guideline. He brokered the deal that saved Russia &amp; Ukraine from a nuc…
1632284962790539264,2023-03-05 07:40:36+00:00,ukraine,"RT @MaxAbrahms: I like this old finding that “the less Americans know about Ukraine’s location, the more they want U.S. to intervene.” http…"
1632284962052341760,2023-03-05 07:40:35+00:00,ukraine,RT @TreasChest: Military aid for Ukraine from around the world arrived in Poland https://t.co/wZWgWu6EZq
1632284960727121920,2023-03-05 07:40:35+00:00,ukraine,"RT @TheGrayzoneNews: Top Biden officials address pro-war rally led by Ukrainian Nazi supporters

USAID’s Samantha Power appeared alongside…"
