Keyword,tweet_id,created_at,text
war+stock,1629298900916903937,2023-02-25T01:55:03.000Z,"@LAEdwards10 @ahiggs1970 @Bagel69er @keith0sta @827js @1mir_r @45tf5 @Ilegvm @Tex_2A @adux24 @BFes56 @dee5165 @LizG105 @MNS__5 @45KAG1 @kristyj70 @Bree1914 @Ikennect @SoCal720 @GabiNga1 @Coleyufo @TJLakers01 @emma6USA @InjunJoe2726 @PeriklesGREAT @JanetTX_Blessed @LuzMyBike @IndyMagz @MAGAGAL58 @NYCLee5 @Sandy4DT @LisaWal24884807 @cleansniper45 @Pouldeau61 @snoopsmom123 @Reese_W0667 @TJDOGMANR2 @BladeRocco @Lauria1960 @sikkat10 @mgtexp @llandoniffirg @dwaynel1965 @_OhioArt @cplibra22 @mupumomu @700wlw Yep, I see your point. No war, stock market &amp; 401 K's at record highs, energy independence, middle east peace, record low black &amp; Hispanic unemployment, southern border under control, Putin, China, North Korea all in check. Maybe you should have listened a little more closely."
war+stock,1629285213262999552,2023-02-25T01:00:40.000Z,📌depends on war stock option
war+stock,1629131810373349377,2023-02-24T14:51:06.000Z,"So this was a war stock I talked about in January, it is up 50% and just getting started. 

$KTOS 

Printing https://t.co/Ds0YFdNbAb https://t.co/oIdwKrOAIa"
war+stock,1629124313944100865,2023-02-24T14:21:18.000Z,"2023-02-24 22:21:17
🤏💘😌😋😄
Pretty painting time war stock since point.
 https://t.co/QpTAJXKbp0"
war+stock,1629120335902810115,2023-02-24T14:05:30.000Z,@trapcoscott Dry on time to maintain war stock contingency.
war+stock,1629056944597086208,2023-02-24T09:53:36.000Z,"@crayune Nobody said it’s War. 

Stock up your house sha."
war+stock,1629034920533282817,2023-02-24T08:26:05.000Z,"@slackeee_ @watch_union @cducsubt Natürlich gab es Rechte in der Partei. Ich bin in den 70ern geboren, in einem kleinen niederbayerischen Dorf aufgewachsen. In der Nähe v. Hochburgen für die Reps/NPD. Der ""alte Bauer Sepp"" war stock konservativ aber nicht rechts."
war+stock,1629016727714512896,2023-02-24T07:13:48.000Z,@RishiSunak And apparently you refuse to give the monies required to @BWallaceMP to build up the U.K. forces? Have you replaced the “War Stock” of ammunition that has gone to Ukraine yet? If not why not?
war+stock,1629007484953456645,2023-02-24T06:37:04.000Z,@erigostore Payah nih blm jam war stock udah pada abis gimana sih
war+stock,1628793736019804161,2023-02-23T16:27:42.000Z,@peteris_silins @wartranslated Better than a lot of the current soviet-age war stock that has not been in underground bunker storage.
war+stock,1628755477151596546,2023-02-23T13:55:41.000Z,"Sunday there was a rally in DC, slight mentioned on Fox News. Blocked the best they could by Google.
https://t.co/zu9lWRvnL3
People from every political spectrum attended, putting aside other ideologies such as abortion
 Bill in Congress for 2 years members have to sell War stock"
war+stock,1628654035493347329,2023-02-23T07:12:35.000Z,"@JoshuaBlantonSr Another ""joker"" on Twitter.  You're being 💩 on by Biden but you think it's chocolate pudding.  Inflation, war, stock market collapse; open border; crime wave; freakazoid cabinet; idiot VP, owned by China ... You might try reading some books or have someone read them to you. https://t.co/ra9yIgcy0v"
war+stock,1628624007481131012,2023-02-23T05:13:16.000Z,"@FlamesUS1 @DrPeepstein @disclosetv “Bankrupt the country” - check
“Destroy the economy” - check
“Raise unemployment” - check
“Uncontrolled inflation” - check
“Fuel price all time high, crime rate spikes, endless war, stock market record lows” check.
Weren’t those the EXXACT reasons given to “not vote” for DJT? ;)"
war+stock,1628579192349622274,2023-02-23T02:15:11.000Z,"@DrRobThompson War stock, not especially well maintained."
