tweet_id,created_at,keyword_search,text,language
1628174170985996292,2023-02-21T23:25:47.000Z,ukraine+stock,"@BonginoReport @dbongino Why are people not in jail for election interference? Oh but there was no fraud in the 2020 election! Remember if not for these people - gas would be $2 a gallon, inflation 2%, no war in Ukraine, stock market near $50K, etc….",en
1627997838264213510,2023-02-21T11:45:06.000Z,ukraine+stock,"@Dana_Dunes @grantstern I'm old enough to remember that the minute 46 came into office we lost 14 marines, lost our oil independence, Russia invaded Ukraine, stock market went to sh!t, the dollar plummeted, trains started falling off the tracks, gas was $2.  But, sure keep lying.",en
